PPI,min_score,max_score,avg_score
7tvj-model-24_A_Z,-8.420827866,2.056214333,-2.522907019
7tvj-model-25_A_Z,-3.784457684,1.366295815,-0.378659695
7tvj-model-26_A_Z,-5.923311234,1.397221088,-1.864750266
7tvj-model-27_A_Z,-4.726025105,2.144213438,-0.433281511
7tvj-model-28_A_Z,-7.421866894,1.423806906,-2.575697899
7tvj-model-29_A_Z,-3.396141052,1.500137329,-0.709997237
7tvj-model-30_A_Z,-5.07158947,2.452839375,-0.437429279
7tvj-model-31_A_Z,-7.092243195,2.785293102,-2.25285697
7tvj-model-32_A_Z,-3.822089672,2.764993191,-0.285517037
7tvj-model-33_A_Z,-5.991357803,3.011749744,-1.104854584
7tvj-model-34_A_Z,-2.562745094,1.388829947,-0.433356196
7tvj-model-35_A_Z,-7.194703102,1.808929086,-2.632544756
7tvj-model-36_A_Z,-3.709861279,1.577005506,-0.701845884
7tvj-model-37_A_Z,-7.924049377,2.314337254,-2.852955103
7tvj-model-38_A_Z,-6.27887249,1.549713373,-1.205561161
7tvj-model-39_A_Z,-3.594421387,3.165173054,0.267505825
7tvj-model-40_A_Z,-9.008089066,2.171993971,-1.57765317
7tvj-model-41_A_Z,-5.477405071,3.099602222,-1.519402385
7tvj-model-42_A_Z,-5.883987427,0.623300195,-2.505120277
7tvj-model-43_A_Z,-5.823809147,1.457016706,-1.432306051
7tvj-model-44_A_Z,-7.923987865,0.980371952,-2.759216309
7tvj-model-45_A_Z,-9.187355042,1.526085615,-3.020879269
7tvj-model-46_A_Z,-2.124293327,3.69013834,1.100980163
7tvj-model-47_A_Z,-7.073080063,1.622237682,-2.204669952
7tvj-model-48_A_Z,-7.789137363,1.401353478,-2.905044556
7tvj-model-49_A_Z,-5.89735651,3.186685562,0.001652479
7tvj-model-50_A_Z,-5.647249222,3.330202103,0.510742843
7tvj-model-51_A_Z,-7.52695322,2.111067772,-1.769643545
7tvj-model-52_A_Z,-3.311055422,1.229554653,-0.56830442
7tvj-model-53_A_Z,-3.291600466,2.419361591,-0.83631438
7tvj-model-54_A_Z,-3.19894886,3.13263607,-0.135865182
7tvj-model-55_A_Z,-6.950387955,1.368248105,-2.439648628
7tvj-model-56_A_Z,-4.217506409,1.256517172,-0.973759115
7tvj-model-57_A_Z,-4.235403538,5.001764774,1.001915455
7tvj-model-58_A_Z,-4.706509113,3.851031065,0.535068989
7tvj-model-59_A_Z,-7.864640236,1.497834444,-2.543565989
7tvj-model-60_A_Z,-7.521972656,1.200790524,-2.493836641
7tvj-model-61_A_Z,-7.872385025,1.751359224,-2.857460499
7tvj-model-62_A_Z,-3.771652937,1.538573861,-0.407826662
7tvj-model-63_A_Z,-3.845837593,2.805416584,-0.042256571
7tvj-model-64_A_Z,-8.03878212,1.120783925,-2.25680089
7tvj-model-65_A_Z,-4.941146851,1.224480748,-0.811879218
7tvj-model-66_A_Z,-6.335997105,1.875442743,-2.100405693
7tvj-model-67_A_Z,-7.585479736,2.104717731,-2.542395592
7tvj-model-68_A_Z,-9.418513298,1.509920478,-2.572179556
7tvj-model-69_A_Z,-3.200494289,1.81855011,-0.591356277
7tvj-model-70_A_Z,-7.053428173,2.293628216,-1.24631536
7tvj-model-71_A_Z,-4.309663773,1.473979235,-0.230234012
7tvj-model-72_A_Z,-4.176525116,1.006765604,-0.730973482
7tvj-model-73_A_Z,-3.403985023,1.173334002,-0.721248269
7tvj-model-74_A_Z,-8.53513813,1.016248465,-2.826874733
7tvj-model-75_A_Z,-5.800227642,3.172429323,-0.775891185
7tvj-model-76_A_Z,-7.893048286,2.828231812,-2.584828615
7tvj-model-77_A_Z,-4.86453104,1.940625191,-0.61273849
7tvj-model-78_A_Z,-5.860421658,3.194825888,-0.571834743
7tvj-model-79_A_Z,-6.56148386,1.677042961,-1.965005159
7tvj-model-80_A_Z,-1.81466651,4.856801987,1.411812067
7tvj-model-81_A_Z,-4.080871582,2.885230303,-0.329720706
7tvj-model-82_A_Z,-5.72988081,1.54046607,-0.996709287
7tvj-model-83_A_Z,-3.813834667,2.188093662,-0.319473237
7tvj-model-84_A_Z,-4.672693253,2.256725311,-0.654285192
7tvj-model-85_A_Z,-3.548285723,1.936935306,-0.626553595
7tvj-model-86_A_Z,-3.820550203,3.870011806,0.664204061
7tvj-model-87_A_Z,-3.227678776,1.440057397,-0.834866226
7tvj-model-88_A_Z,-3.878982782,1.079621673,-1.09898591
7tvj-model-89_A_Z,-3.501318932,1.941142082,-0.427770674
7tvj-model-90_A_Z,-3.652391911,1.417402625,-0.940151513
7tvj-model-91_A_Z,-3.084768772,1.656758547,-0.616949975
7tvj-model-92_A_Z,-6.705202103,2.379728794,-1.821311235
7tvj-model-93_A_Z,-7.685691833,3.337865114,-2.138059616
7tvj-model-94_A_Z,-3.697243452,1.831322432,-0.479960173
7tvj-model-95_A_Z,-7.885894775,2.239118576,-1.141679645
7tvj-model-96_A_Z,-8.198348999,0.899203777,-2.975799561
7tvj-model-97_A_Z,-3.246035337,1.283836842,-0.63869524
7tvj-model-98_A_Z,-7.518965721,1.311809063,-2.728417635
7tvj-model-99_A_Z,-4.675436974,2.731293201,-0.247020572
7tvj-model-100_A_Z,-2.997487307,3.57259798,1.218625069
7u9w-model-1_A_Z,-4.042365074,5.022217274,-0.068579018
7u9w-model-2_A_Z,-4.053923607,4.891546249,0.808227062
7u9w-model-3_A_Z,-7.978826523,3.853272915,-1.083036661
7u9w-model-4_A_Z,-4.64787674,2.714601994,-0.250535995
7u9w-model-5_A_Z,-8.256561279,2.338861942,-0.737464666
7u9w-model-6_A_Z,-5.079487801,3.347235441,-0.315732509
7u9w-model-7_A_Z,-9.436063766,3.324791431,-0.853174508
7u9w-model-8_A_Z,-11.38247108,5.49799633,-1.468654156
7u9w-model-9_A_Z,-2.574774027,4.017411232,0.950364709
7u9w-model-10_A_Z,-4.788535118,3.3667171,-0.436337054
7u9w-model-11_A_Z,-5.143593311,2.860585451,-1.307505369
7u9w-model-12_A_Z,-7.582888603,7.498710632,0.483899504
7u9w-model-13_A_Z,-3.521142483,3.067933321,0.474028736
7u9w-model-14_A_Z,-6.799511909,4.109476566,0.257606715
7u9w-model-15_A_Z,-3.015350342,1.214238524,-0.808627009
7u9w-model-16_A_Z,-6.658860207,2.794130325,-0.543690979
7u9w-model-17_A_Z,-3.568834066,2.728892326,-0.236523777
7u9w-model-18_A_Z,-6.367564678,2.858138561,-0.413796455
7u9w-model-19_A_Z,-6.151173115,1.576791048,-1.575442433
7u9w-model-20_A_Z,-7.740904808,3.830816031,-0.924585402
7u9w-model-21_A_Z,-7.921298027,4.474652767,-0.277930439
7u9w-model-22_A_Z,-8.133024216,2.101272821,-1.440528989
7u9w-model-23_A_Z,-9.378563881,4.538039684,-0.608636916
7u9w-model-24_A_Z,-4.433008194,4.792563438,0.660236418
7u9w-model-25_A_Z,-8.849167824,3.520392179,-0.56150645
7u9w-model-26_A_Z,-4.08866024,1.638138533,-0.893078446
7u9w-model-27_A_Z,-7.032896519,2.967978477,-0.989687383
7u9w-model-28_A_Z,-5.977348328,3.122271538,-0.936691403
7u9w-model-29_A_Z,-5.772297859,1.385524035,-1.495557308
7u9w-model-30_A_Z,-6.860677242,4.019791126,-0.451240748
7u9w-model-31_A_Z,-4.143536568,4.100172997,0.833935022
7u9w-model-32_A_Z,-6.208884239,3.151476383,-0.702558041
7u9w-model-33_A_Z,-5.830688953,2.658902645,-0.648916483
7u9w-model-34_A_Z,-6.354270458,2.748682022,-1.060552239
7u9w-model-35_A_Z,-3.720988035,2.206585884,-0.332835138
7u9w-model-36_A_Z,-7.789214611,2.363279343,-0.956576943
7u9w-model-37_A_Z,-5.557465553,3.085690498,-0.572469711
7u9w-model-38_A_Z,-3.628018379,5.301228046,1.037757158
7u9w-model-39_A_Z,-4.744596958,5.990392208,0.763326466
7u9w-model-40_A_Z,-7.417618275,3.353314877,-0.513019085
7u9w-model-41_A_Z,-10.30140209,2.042749405,-1.55105412
7u9w-model-42_A_Z,-3.406283855,1.097146273,-0.77300632
7u9w-model-43_A_Z,-5.340938568,4.076510429,0.094258018
7u9w-model-44_A_Z,-2.84306097,3.816173792,0.73402369
7u9w-model-45_A_Z,-9.373732567,2.86132288,-2.406513929
7u9w-model-46_A_Z,-3.856230736,4.209471226,0.444396645
7u9w-model-47_A_Z,-10.46682739,3.385711193,-1.787976027
7u9w-model-48_A_Z,-6.414196014,4.503263474,-0.592654645
7u9w-model-49_A_Z,-2.357700825,3.629027367,0.647521436
7u9w-model-50_A_Z,-8.604846954,4.275613308,-0.660563469
7u9w-model-51_A_Z,-4.147166729,3.143944502,-0.150229812
7u9w-model-52_A_Z,-3.762935162,5.026366711,1.058603764
7u9w-model-53_A_Z,-4.507789612,3.238895416,-0.34057197
7u9w-model-54_A_Z,-7.303311348,2.701432705,-1.411611795
7u9w-model-55_A_Z,-5.986968994,3.571480274,0.329847068
7u9w-model-56_A_Z,-6.720943451,2.861010313,-1.358671904
7u9w-model-57_A_Z,-3.274933577,2.159942389,-0.76318574
7u9w-model-58_A_Z,-7.178443909,1.877154946,-1.358877659
7u9w-model-59_A_Z,-2.327436686,4.113576412,1.444171548
7u9w-model-60_A_Z,-6.893237114,1.333889484,-1.983677149
7u9w-model-61_A_Z,-5.286352634,3.559493542,-0.634160638
7u9w-model-62_A_Z,-3.202064514,2.871352673,-0.212783009
7u9w-model-63_A_Z,-6.070331097,3.217678547,-1.269014955
7u9w-model-64_A_Z,-11.07739258,3.411180735,-1.867535472
7u9w-model-65_A_Z,-1.885011554,3.32922101,1.040374279
7u9w-model-66_A_Z,-7.413119793,2.691185713,-1.49315083
7u9w-model-67_A_Z,-3.023367882,1.901635885,-0.847497165
7u9w-model-68_A_Z,-8.131911278,3.008753061,-1.968444467
7u9w-model-69_A_Z,-3.9526124,2.801664591,-0.305956274
7u9w-model-70_A_Z,-3.760948658,2.922292709,0.087770514
7u9w-model-71_A_Z,-6.863411903,2.978487015,-1.488688827
7u9w-model-72_A_Z,-9.503264427,5.311116695,-1.359405041
7u9w-model-73_A_Z,-5.507548809,4.158148289,-0.528704524
7u9w-model-74_A_Z,-5.671973705,3.534554005,-1.149240255
7u9w-model-75_A_Z,-2.064908028,4.081793785,1.169695377
7u9w-model-76_A_Z,-8.132044792,7.153651714,-0.521220207
7u9w-model-77_A_Z,-5.790412903,4.336802483,-0.29325515
7u9w-model-78_A_Z,-4.715255737,2.92510128,-0.865726113
7u9w-model-79_A_Z,-5.290382862,1.440265179,-1.203193307
7u9w-model-80_A_Z,-4.277364731,3.037473202,-0.679557383
7u9w-model-81_A_Z,-8.323628426,1.673826933,-1.845294952
7u9w-model-82_A_Z,-3.121252775,4.570450783,0.64443326
7u9w-model-83_A_Z,-2.927630901,2.904423475,-0.377881736
7u9w-model-84_A_Z,-5.113055229,3.397691727,0.705613136
7u9w-model-85_A_Z,-3.171691656,1.165728569,-0.782714307
7u9w-model-86_A_Z,-4.308559418,2.359358311,-0.674379289
7u9w-model-87_A_Z,-5.691919804,2.835945606,-1.230261922
7u9w-model-88_A_Z,-4.373291969,2.617357969,-0.268113524
7u9w-model-89_A_Z,-1.478560209,7.230916023,2.643747568
7u9w-model-90_A_Z,-6.4013834,5.820178986,0.379106253
7u9w-model-91_A_Z,-4.930389404,2.969987392,-0.266376019
7u9w-model-92_A_Z,-5.040187836,1.371263027,-1.205361009
7u9w-model-93_A_Z,-4.92234993,3.820944548,-0.700203896
7u9w-model-94_A_Z,-5.528083324,2.970160723,-0.350685328
7u9w-model-95_A_Z,-2.666000843,3.709977865,0.605778813
7u9w-model-96_A_Z,-8.582336426,2.493493795,-1.023648024
7u9w-model-97_A_Z,-4.49448204,3.292032957,-0.222909465
7u9w-model-98_A_Z,-10.69462681,3.207372189,-1.246211171
7u9w-model-99_A_Z,-4.485535622,1.473724842,-1.234856248
7u9w-model-100_A_Z,-4.572663307,3.255690098,-0.60374254
7uie-model-1_A_Z,-2.661307573,6.406630993,1.161700606
7uie-model-2_A_Z,-6.89683342,3.719751358,-0.038462464
7uie-model-3_A_Z,-2.406783104,3.649654388,0.78752923
7uie-model-4_A_Z,-2.936943293,4.90307951,0.005378351
7uie-model-5_A_Z,-2.657942772,5.845018864,0.875195384
7uie-model-6_A_Z,-5.979471684,1.116628408,-1.531453252
7uie-model-7_A_Z,-5.566249847,1.521759987,-1.266421795
7uie-model-8_A_Z,-4.562485218,4.037043571,0.329136908
7uie-model-9_A_Z,-2.459121704,3.073546171,0.190210372
7uie-model-10_A_Z,-2.906745195,3.832549334,0.662659049
7uie-model-11_A_Z,-5.558102131,4.334930897,-0.494076282
7uie-model-12_A_Z,-7.815177917,1.344995737,-1.504439473
7uie-model-13_A_Z,-6.740382671,3.865951061,-1.092436194
7uie-model-14_A_Z,-6.432654381,3.302633524,0.047000092
7uie-model-15_A_Z,-3.871779919,2.930120945,0.199136302
7uie-model-16_A_Z,-6.644359112,3.200985432,-0.94606334
7uie-model-17_A_Z,-6.597138882,1.609932899,-1.348891854
7uie-model-18_A_Z,-3.878975868,0.867871761,-1.393405795
7uie-model-19_A_Z,-4.365010262,3.705733061,0.088434495
7uie-model-20_A_Z,-5.330821991,1.134186268,-1.429677844
7uie-model-21_A_Z,-3.083206415,3.766368628,0.097332932
7uie-model-22_A_Z,-1.678678989,5.339962959,1.196043849
7uie-model-23_A_Z,-7.258203983,2.021304846,-1.892206311
7uie-model-24_A_Z,-8.381746292,3.251504421,-0.720622003
7uie-model-25_A_Z,-3.743508577,2.389996529,-0.578117788
7uie-model-26_A_Z,-4.019285202,0.502038062,-1.368885279
7uie-model-27_A_Z,-2.119247437,4.297472477,0.650967836
7uie-model-28_A_Z,-5.84652853,2.630869865,-0.977418005
7uie-model-29_A_Z,-7.701956272,1.416673064,-1.853760958
7uie-model-30_A_Z,-6.779397011,1.418000817,-1.900161982
7uie-model-31_A_Z,-7.980971813,1.736547232,-1.420173883
7uie-model-32_A_Z,-4.872514248,1.309015989,-1.852790833
7uie-model-33_A_Z,-3.006751537,4.051310539,0.49924618
7uie-model-34_A_Z,-9.022508621,1.513726234,-2.451772213
7uie-model-35_A_Z,-5.860920429,2.979689837,-1.134594083
7uie-model-36_A_Z,-4.21030426,2.671054363,-0.166373625
7uie-model-37_A_Z,-4.778408527,1.093807459,-1.157702565
7uie-model-38_A_Z,-3.500758648,3.056587696,0.033834502
7uie-model-39_A_Z,-3.375268221,3.039190292,0.194489434
7uie-model-40_A_Z,-2.332559824,4.188030243,0.697839379
7uie-model-41_A_Z,-3.450619698,5.315154552,0.46967423
7uie-model-42_A_Z,-3.711001873,5.213835239,0.907382071
7uie-model-43_A_Z,-5.348258972,1.945869565,-1.12719357
7uie-model-44_A_Z,-7.073977947,1.988447547,-1.365560412
7uie-model-45_A_Z,-7.368950844,2.998359919,-1.76472187
7uie-model-46_A_Z,-7.122015953,2.412481308,-1.735036492
7uie-model-47_A_Z,-2.823471308,4.37051487,0.439681411
7uie-model-48_A_Z,-6.064182281,1.750707388,-1.055648208
7uie-model-49_A_Z,-4.203850746,2.289172649,-0.585757554
7uie-model-50_A_Z,-1.855445981,4.562896729,1.475497246
7uie-model-51_A_Z,-7.24474144,1.519273281,-1.603093386
7uie-model-52_A_Z,-7.977856636,1.8973701,-1.632614255
7uie-model-53_A_Z,-4.659352779,1.987116337,-1.008775711
7uie-model-54_A_Z,-6.206339836,1.261516213,-1.711663008
7uie-model-55_A_Z,-3.158627033,3.818062305,0.143082321
7uie-model-56_A_Z,-5.051804066,3.948992968,-0.419005781
7uie-model-57_A_Z,-4.942276955,1.567024827,-1.454653502
7uie-model-58_A_Z,-4.634305,1.253821015,-1.227206826
7uie-model-59_A_Z,-4.710597515,1.089899302,-1.177565575
7uie-model-60_A_Z,-2.635147333,4.06392622,0.551450729
7uie-model-61_A_Z,-6.558731556,1.053976178,-1.57954514
7uie-model-62_A_Z,-7.532310009,1.199706554,-1.991934419
7uie-model-63_A_Z,-5.83054924,0.707123935,-1.530437231
7uie-model-64_A_Z,-6.77571106,1.329333305,-1.62507534
7uie-model-65_A_Z,-8.970420837,1.944047213,-2.083840609
7uie-model-66_A_Z,-2.821385145,4.021900177,0.975342155
7uie-model-67_A_Z,-3.339229584,2.294049263,-1.026678681
7uie-model-68_A_Z,-4.577280998,1.542997837,-1.823670983
7uie-model-69_A_Z,-3.25800395,3.265383005,0.032531478
7uie-model-70_A_Z,-5.031085491,4.514864445,0.035242699
7uie-model-71_A_Z,-3.46034646,1.963316441,-0.490921944
7uie-model-72_A_Z,-2.950457573,5.233242989,0.728526652
7uie-model-73_A_Z,-4.573640823,2.076663971,-0.783400774
7uie-model-74_A_Z,-3.859918594,2.229726791,-1.223972201
7uie-model-75_A_Z,-3.545318842,2.592008591,0.173877135
7uie-model-76_A_Z,-6.191415787,1.462026238,-1.422813296
7uie-model-77_A_Z,-8.781315804,1.189825892,-2.552372694
7uie-model-78_A_Z,-4.619494915,2.738451958,-0.135987565
7uie-model-79_A_Z,-4.893217564,1.401433229,-1.597270846
7uie-model-80_A_Z,-3.567426443,3.789420128,0.070899948
7uie-model-81_A_Z,-5.649962425,1.299339771,-1.21354568
7uie-model-82_A_Z,-4.000523567,1.666878104,-0.803968906
7uie-model-83_A_Z,-7.483802795,1.93205595,-1.575583458
7uie-model-84_A_Z,-2.55545783,1.420085311,-0.271710962
7uie-model-85_A_Z,-4.049656391,4.285282135,0.427006602
7uie-model-86_A_Z,-3.21294713,1.656647682,-0.497969806
7uie-model-87_A_Z,-2.815852642,3.435791016,0.315166831
7uie-model-88_A_Z,-6.391002178,1.580064893,-1.535238028
7uie-model-89_A_Z,-3.73050952,4.519247532,-0.325755715
7uie-model-90_A_Z,-7.651801109,1.776030064,-1.979896426
7uie-model-91_A_Z,-4.230843067,2.80330801,-0.346149474
7uie-model-92_A_Z,-3.02046752,4.261104584,0.322946966
7uie-model-93_A_Z,-3.533749104,3.595193148,-0.513296783
7uie-model-94_A_Z,-2.456298351,2.230745316,0.316051453
7uie-model-95_A_Z,-4.364354134,2.223561287,-0.755715489
7uie-model-96_A_Z,-5.743948936,0.737867594,-1.696197152
7uie-model-97_A_Z,-3.945913315,1.896768332,-1.062529922
7uie-model-98_A_Z,-3.468433857,1.642742634,-0.447924882
7uie-model-99_A_Z,-4.944313049,2.533035517,-0.982228756
7uie-model-100_A_Z,-4.961866856,1.005272269,-1.003708839
7wqv-model-1_A_Z,-2.115847826,5.016536236,1.687212586
7wqv-model-2_A_Z,-1.63550961,4.783126831,1.617634773
7wqv-model-3_A_Z,-5.611987591,2.702047348,-1.152522206
7wqv-model-4_A_Z,-4.270945072,4.544071198,0.087645665
7wqv-model-5_A_Z,-4.525374413,5.210250378,0.314699411
7wqv-model-6_A_Z,-6.743160248,3.139430523,-1.372386932
7wqv-model-7_A_Z,-3.641994476,4.031638145,0.38701126
7wqv-model-8_A_Z,-5.808004856,3.188111067,-1.189549208
7wqv-model-9_A_Z,-3.297994137,6.03487587,0.82279104
7wqv-model-10_A_Z,-6.526331902,3.067304611,-0.069535196
7wqv-model-11_A_Z,-5.719046116,3.012166023,-1.298945308
7wqv-model-12_A_Z,-3.731645346,4.839711189,1.042093992
7wqv-model-13_A_Z,-5.807542801,2.244900465,-1.740947604
7wqv-model-14_A_Z,-6.949005604,3.873538017,-0.907739997
7wqv-model-15_A_Z,-7.736558914,3.670823574,-0.941652834
7wqv-model-16_A_Z,-5.897800446,2.326688766,-0.943001509
7wqv-model-17_A_Z,-6.249800682,1.792703629,-1.746140122
7wqv-model-18_A_Z,-5.694427967,1.626784086,-1.730893254
7wqv-model-19_A_Z,-5.285266876,4.835754871,-0.283501536
7wqv-model-20_A_Z,-5.421630859,2.561857224,-1.315299153
7wqv-model-21_A_Z,-7.919277668,4.722949505,-2.125528574
7wqv-model-22_A_Z,-3.255115986,2.66271162,0.006889601
7wqv-model-23_A_Z,-4.692421913,2.112416506,-0.865941703
7wqv-model-24_A_Z,-5.412220001,2.347907305,-1.595851898
7wqv-model-25_A_Z,-5.03587389,4.112390995,0.149966761
7wqv-model-26_A_Z,-7.151781559,2.972680569,-1.379860997
7wqv-model-27_A_Z,-5.875108242,2.110523224,-1.465029597
7wqv-model-28_A_Z,-5.030463696,2.460736752,-1.487117887
7wqv-model-29_A_Z,-6.601154327,3.04041028,-1.039757967
7wqv-model-30_A_Z,-3.760188103,2.732468128,0.291450709
7wqv-model-31_A_Z,-5.448349953,1.956050396,-1.345388889
7wqv-model-32_A_Z,-7.298606873,3.30428791,-1.438436747
7wqv-model-33_A_Z,-4.362933159,3.88462615,0.557408214
7wqv-model-34_A_Z,-2.844764471,5.352701187,0.692067504
7wqv-model-35_A_Z,-6.664970875,1.963525295,-1.764599562
7wqv-model-36_A_Z,-6.101256371,4.526613712,-1.549615979
7wqv-model-37_A_Z,-6.604894161,1.635679483,-1.526800275
7wqv-model-38_A_Z,-8.160103798,4.470773697,-0.848573387
7wqv-model-39_A_Z,-2.547702312,2.388370275,0.36149314
7wqv-model-40_A_Z,-2.950267553,3.982056141,0.574127376
7wqv-model-41_A_Z,-7.291675091,3.362374783,-0.527973235
7wqv-model-42_A_Z,-5.650669098,3.634602308,-0.678560555
7wqv-model-43_A_Z,-5.071938515,4.765861034,0.467011601
7wqv-model-44_A_Z,-2.412904024,3.64963913,0.776275635
7wqv-model-45_A_Z,-3.743419409,4.335883141,1.10866642
7wqv-model-46_A_Z,-6.410284042,2.327954769,-1.619037509
7wqv-model-47_A_Z,-5.537976265,2.12795043,-1.174520969
7wqv-model-48_A_Z,-7.785490513,2.770377874,-2.268721819
7wqv-model-49_A_Z,-4.292318344,2.651811123,-0.563572168
7wqv-model-50_A_Z,-5.026835442,2.173316717,-1.075247645
7wqv-model-51_A_Z,-7.733212948,2.891931057,-0.813097417
7wqv-model-52_A_Z,-4.027244568,3.9056499,-0.576887548
7wqv-model-53_A_Z,-3.652378082,4.098265648,0.479206204
7wqv-model-54_A_Z,-7.472568512,2.275529861,-1.507513165
7wqv-model-55_A_Z,-4.012783051,3.33144331,0.087226436
7wqv-model-56_A_Z,-9.551362038,3.389653444,-1.482509971
7wqv-model-57_A_Z,-3.150651455,4.700469017,0.987701118
7wqv-model-58_A_Z,-6.830355167,2.865098238,-1.660823941
7wqv-model-59_A_Z,-6.489275455,2.310623407,-1.19544363
7wqv-model-60_A_Z,-6.041270256,2.390012026,-1.624846816
7wqv-model-61_A_Z,-4.611239433,3.290996313,0.855587661
7wqv-model-62_A_Z,-6.31404829,3.199929476,-0.826950431
7wqv-model-63_A_Z,-3.014844179,4.78985548,0.487674147
7wqv-model-64_A_Z,-5.091008186,2.137523651,-1.264799476
7wqv-model-65_A_Z,-5.633038521,3.388733387,-0.957400143
7wqv-model-66_A_Z,-3.490899801,4.319359779,0.552657902
7wqv-model-67_A_Z,-7.923774242,2.913114786,-1.912617922
7wqv-model-68_A_Z,-9.434898376,2.399739265,-1.406539679
7wqv-model-69_A_Z,-5.502177238,3.070078373,0.203282863
7wqv-model-70_A_Z,-3.322959423,2.922935963,0.368192017
7wqv-model-71_A_Z,-4.938549042,2.972269773,-0.362350583
7wqv-model-72_A_Z,-5.679076672,2.771556616,-1.204951644
7wqv-model-73_A_Z,-6.544764996,2.007195473,-1.739346981
7wqv-model-74_A_Z,-3.233475685,3.25793457,0.383487672
7wqv-model-75_A_Z,-5.334653378,1.666775346,-1.474057555
7wqv-model-76_A_Z,-7.803897858,3.772502184,-1.757632256
7wqv-model-77_A_Z,-5.514770031,2.83989048,-1.331010461
7wqv-model-78_A_Z,-2.881191969,5.248341084,1.252563834
7wqv-model-79_A_Z,-4.977097034,2.50024271,-0.866644681
7wqv-model-80_A_Z,-8.330788612,2.984157801,-1.664490938
7wqv-model-81_A_Z,-3.803261995,5.559989929,0.843247592
7wqv-model-82_A_Z,-4.733778,2.545350075,-0.719796956
7wqv-model-83_A_Z,-2.285295963,5.034882545,1.128630757
7wqv-model-84_A_Z,-8.62224865,2.329292297,-1.574152112
7wqv-model-85_A_Z,-7.402674198,3.266654968,-1.387660742
7wqv-model-86_A_Z,-4.604206085,2.033272982,-1.034208298
7wqv-model-87_A_Z,-5.809741974,3.139285803,-0.868153155
7wqv-model-88_A_Z,-4.946326733,3.994470119,0.242547363
7wqv-model-89_A_Z,-4.164019585,4.622921467,-0.185264364
7wqv-model-90_A_Z,-3.491568327,4.147680759,0.557835996
7wqv-model-91_A_Z,-6.099600792,3.741820335,-0.546499729
7wqv-model-92_A_Z,-7.650296211,3.560407877,-1.433133602
7wqv-model-93_A_Z,-3.96136713,4.703879356,0.686142981
7wqv-model-94_A_Z,-3.095881701,3.392305374,-0.126499429
7wqv-model-95_A_Z,-5.064759254,4.023333549,-0.081695542
7wqv-model-96_A_Z,-5.502083778,1.948020697,-1.26576829
7wqv-model-97_A_Z,-5.124666214,1.410542011,-1.133248925
7wqv-model-98_A_Z,-5.273983955,2.935120344,-1.044646859
7wqv-model-99_A_Z,-5.133406639,2.951168537,0.059409734
7wqv-model-100_A_Z,-7.389757633,2.070911646,-2.035740614
7xbf-model-1_A_Z,-4.260427475,3.060552359,-0.11339616
7xbf-model-2_A_Z,-3.831272602,1.943024635,-0.421162277
7xbf-model-3_A_Z,-6.652086258,4.660333157,-0.576914132
7xbf-model-4_A_Z,-3.295313597,2.980773211,0.122230589
7xbf-model-5_A_Z,-5.054405689,3.420345068,-0.606140852
7xbf-model-6_A_Z,-4.614940166,3.375371456,0.008599121
7xbf-model-7_A_Z,-5.325334072,3.14308095,-0.168540433
7xbf-model-8_A_Z,-6.084753036,3.710469723,-0.658474028
7xbf-model-9_A_Z,-7.37309885,3.501782894,0.049837772
7xbf-model-10_A_Z,-5.297203064,3.872761011,-0.395571411
7xbf-model-11_A_Z,-5.51902771,3.330369473,-0.44618392
7xbf-model-12_A_Z,-9.055140495,2.285336018,-2.858648062
7xbf-model-13_A_Z,-5.247685432,2.395658731,-1.086519837
